Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    2963/2963        std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::~vector() [35]
[147]    0.0    0.00    0.00    2963         std::_Vector_base<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::~_Vector_base() [147]
                0.00    0.00    2963/2963        std::_Vector_base<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::_M_deallocate(ns3::Ptr<ns3::Node>*, unsigned long) [146]
                0.00    0.00    2963/2963        std::_Vector_base<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::_Vector_impl::~_Vector_impl() [145]
-----------------------------------------------
                0.00    0.00       9/2925        EunetSwitch::connectUpTo(int, ns3::Ptr<EunetSwitch>, int) [53]
                0.00    0.00      36/2925        EunetSwitch::getUplinkCsmaHelper() const [259]
                0.00    0.00     576/2925        EunetSwitch::deployTerminals() [26]
                0.00    0.00    2304/2925        EunetSwitch::getDownlinkCsmaHelper() const [205]
[148]    0.0    0.00    0.00    2925         std::__shared_ptr<ns3::CsmaHelper, (__gnu_cxx::_Lock_policy)2>::operator->() const [148]
-----------------------------------------------
                0.00    0.00    2732/2732        std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_M_allocate(unsigned long) [250]
[149]    0.0    0.00    0.00    2732         __gnu_cxx::new_allocator<ns3::Ptr<ns3::NetDevice> >::allocate(unsigned long, void const*) [149]
                0.00    0.00    2732/2732        __gnu_cxx::new_allocator<ns3::Ptr<ns3::NetDevice> >::max_size() const [150]
-----------------------------------------------
                0.00    0.00    2732/2732        __gnu_cxx::new_allocator<ns3::Ptr<ns3::NetDevice> >::allocate(unsigned long, void const*) [149]
[150]    0.0    0.00    0.00    2732         __gnu_cxx::new_allocator<ns3::Ptr<ns3::NetDevice> >::max_size() const [150]
-----------------------------------------------
                0.00    0.00    2612/2612        ns3::Ptr<ns3::Node>* std::__uninitialized_copy<false>::uninitialized_copy<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >, ns3::Ptr<ns3::Node>*>(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >, ns3::Ptr<ns3::Node>*) [6]
[151]    0.0    0.00    0.00    2612         __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >::operator++() [151]
-----------------------------------------------
                0.00    0.00    2612/2612        ns3::Ptr<ns3::Node>* std::__uninitialized_copy<false>::uninitialized_copy<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >, ns3::Ptr<ns3::Node>*>(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >, ns3::Ptr<ns3::Node>*) [6]
[152]    0.0    0.00    0.00    2612         __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Node> const*, std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > >::operator*() const [152]
-----------------------------------------------
                0.00    0.00    2343/2343        ns3::Time::FromInteger(unsigned long, ns3::Time::Unit) [170]
[153]    0.0    0.00    0.00    2343         ns3::Time::Time(unsigned long) [153]
-----------------------------------------------
                0.00    0.00      39/2238        std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::begin() const [238]
                0.00    0.00    2199/2238        std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > >::end() const [236]
[154]    0.0    0.00    0.00    2238         __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::Application> const*, std::vector<ns3::Ptr<ns3::Application>, std::allocator<ns3::Ptr<ns3::Application> > > >::__normal_iterator(ns3::Ptr<ns3::Application> const* const&) [154]
-----------------------------------------------
                0.00    0.00    2133/2133        std::_Vector_base<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > >::_M_deallocate(ns3::Ptr<ns3::NetDevice>*, unsigned long) [188]
[155]    0.0    0.00    0.00    2133         __gnu_cxx::new_allocator<ns3::Ptr<ns3::NetDevice> >::deallocate(ns3::Ptr<ns3::NetDevice>*, unsigned long) [155]
-----------------------------------------------
                0.00    0.00    2044/2044        std::_List_node<ns3::AttributeConstructionList::Item>::~_List_node() [160]
[156]    0.0    0.00    0.00    2044         ns3::AttributeConstructionList::Item::~Item() [156]
                0.00    0.00    6430/6430        ns3::Ptr<ns3::AttributeValue>::~Ptr() [127]
                0.00    0.00    6430/6430        ns3::Ptr<ns3::AttributeChecker const>::~Ptr() [126]
-----------------------------------------------
                0.00    0.00    2044/2044        std::_List_base<ns3::AttributeConstructionList::Item, std::allocator<ns3::AttributeConstructionList::Item> >::_M_clear() [114]
[157]    0.0    0.00    0.00    2044         __gnu_cxx::new_allocator<std::_List_node<ns3::AttributeConstructionList::Item> >::destroy(std::_List_node<ns3::AttributeConstructionList::Item>*) [157]
                0.00    0.00    2044/2044        std::_List_node<ns3::AttributeConstructionList::Item>::~_List_node() [160]
-----------------------------------------------
                0.00    0.00    2044/2044        std::_List_base<ns3::AttributeConstructionList::Item, std::allocator<ns3::AttributeConstructionList::Item> >::_M_clear() [114]
[158]    0.0    0.00    0.00    2044         std::_List_base<ns3::AttributeConstructionList::Item, std::allocator<ns3::AttributeConstructionList::Item> >::_M_put_node(std::_List_node<ns3::AttributeConstructionList::Item>*) [158]
                0.00    0.00    3215/3215        __gnu_cxx::new_allocator<std::_List_node<ns3::AttributeConstructionList::Item> >::deallocate(std::_List_node<ns3::AttributeConstructionList::Item>*, unsigned long) [142]
-----------------------------------------------
                0.00    0.00    2044/2044        std::_List_base<ns3::AttributeConstructionList::Item, std::allocator<ns3::AttributeConstructionList::Item> >::_M_clear() [114]
[159]    0.0    0.00    0.00    2044         std::_List_base<ns3::AttributeConstructionList::Item, std::allocator<ns3::AttributeConstructionList::Item> >::_M_get_Node_allocator() [159]
-----------------------------------------------
                0.00    0.00    2044/2044        __gnu_cxx::new_allocator<std::_List_node<ns3::AttributeConstructionList::Item> >::destroy(std::_List_node<ns3::AttributeConstructionList::Item>*) [157]
[160]    0.0    0.00    0.00    2044         std::_List_node<ns3::AttributeConstructionList::Item>::~_List_node() [160]
                0.00    0.00    2044/2044        ns3::AttributeConstructionList::Item::~Item() [156]
-----------------------------------------------
                0.00    0.00    2003/2003        ns3::Ptr<ns3::NetDevice>* std::__uninitialized_copy<false>::uninitialized_copy<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*>(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*) [56]
[161]    0.0    0.00    0.00    2003         bool __gnu_cxx::operator!=<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > > const&, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > > const&) [161]
                0.00    0.00   20512/20512       __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >::base() const [118]
-----------------------------------------------
                0.00    0.00    1992/1992        ns3::Ptr<ns3::NetDevice>* std::__uninitialized_copy<false>::uninitialized_copy<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*>(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*) [56]
[162]    0.0    0.00    0.00    1992         __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >::operator++() [162]
-----------------------------------------------
                0.00    0.00    1992/1992        ns3::Ptr<ns3::NetDevice>* std::__uninitialized_copy<false>::uninitialized_copy<__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*>(__gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >, ns3::Ptr<ns3::NetDevice>*) [56]
[163]    0.0    0.00    0.00    1992         __gnu_cxx::__normal_iterator<ns3::Ptr<ns3::NetDevice> const*, std::vector<ns3::Ptr<ns3::NetDevice>, std::allocator<ns3::Ptr<ns3::NetDevice> > > >::operator*() const [163]
-----------------------------------------------
                0.00    0.00    1992/1992        void std::_Construct<ns3::Ptr<ns3::NetDevice>, ns3::Ptr<ns3::NetDevice> const&>(ns3::Ptr<ns3::NetDevice>*, ns3::Ptr<ns3::NetDevice> const&&&) [55]
[164]    0.0    0.00    0.00    1992         ns3::Ptr<ns3::NetDevice> const&&& std::forward<ns3::Ptr<ns3::NetDevice> const&>(std::identity<ns3::Ptr<ns3::NetDevice> const&>::type&&) [164]
-----------------------------------------------
                0.00    0.00    1202/1202        std::allocator<ns3::Ptr<ns3::Node> >::allocator(std::allocator<ns3::Ptr<ns3::Node> > const&) [168]
[165]    0.0    0.00    0.00    1202         __gnu_cxx::new_allocator<ns3::Ptr<ns3::Node> >::new_allocator(__gnu_cxx::new_allocator<ns3::Ptr<ns3::Node> > const&) [165]
-----------------------------------------------
                0.00    0.00    1202/1202        std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::vector(std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > const&) [2]
[166]    0.0    0.00    0.00    1202         std::_Vector_base<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::_M_get_Tp_allocator() const [166]
-----------------------------------------------
                0.00    0.00    1202/1202        std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::vector(std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > > const&) [2]
[167]    0.0    0.00    0.00    1202         std::vector<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::size() const [167]
-----------------------------------------------
                0.00    0.00    1202/1202        std::_Vector_base<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::_Vector_impl::_Vector_impl(std::allocator<ns3::Ptr<ns3::Node> > const&) [169]
[168]    0.0    0.00    0.00    1202         std::allocator<ns3::Ptr<ns3::Node> >::allocator(std::allocator<ns3::Ptr<ns3::Node> > const&) [168]
                0.00    0.00    1202/1202        __gnu_cxx::new_allocator<ns3::Ptr<ns3::Node> >::new_allocator(__gnu_cxx::new_allocator<ns3::Ptr<ns3::Node> > const&) [165]
-----------------------------------------------
                0.00    0.00    1202/1202        std::_Vector_base<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::_Vector_base(unsigned long, std::allocator<ns3::Ptr<ns3::Node> > const&) [20]
[169]    0.0    0.00    0.00    1202         std::_Vector_base<ns3::Ptr<ns3::Node>, std::allocator<ns3::Ptr<ns3::Node> > >::_Vector_impl::_Vector_impl(std::allocator<ns3::Ptr<ns3::Node> > const&) [169]
                0.00    0.00    1202/1202        std::allocator<ns3::Ptr<ns3::Node> >::allocator(std::allocator<ns3::Ptr<ns3::Node> > const&) [168]
-----------------------------------------------
                0.00    0.00    1171/1171        ns3::MilliSeconds(unsigned long) [172]
[170]    0.0    0.00    0.00    1171         ns3::Time::FromInteger(unsigned long, ns3::Time::Unit) [170]
                0.00    0.00    2343/7763        ns3::Time::PeekInformation(ns3::Time::Unit) [123]
                0.00    0.00    2343/2343        ns3::Time::Time(unsigned long) [153]
-----------------------------------------------
                0.00    0.00    1170/1170        __gnu_cxx::__exchange_and_add_dispatch(int*, int) [174]
[171]    0.0    0.00    0.00    1170         __gthread_active_p() [171]
-----------------------------------------------
                0.00    0.00      18/1170        EunetSwitch::getUplinkCsmaHelper() const [259]
                0.00    0.00    1152/1170        EunetSwitch::getDownlinkCsmaHelper() const [205]
[172]    0.0    0.00    0.00    1170         ns3::MilliSeconds(unsigned long) [172]
                0.00    0.00    1171/1171        ns3::Time::FromInteger(unsigned long, ns3::Time::Unit) [170]
-----------------------------------------------
                0.00    0.00    1170/1170        __gnu_cxx::__exchange_and_add_dispatch(int*, int) [174]
[173]    0.0    0.00    0.00    1170         __gnu_cxx::__exchange_and_add(int volatile*, int) [173]
-----------------------------------------------
